time_seconds,flow_node2,flow_node3,flow_node4,flow_node5,flow_node6,flow_node7,flow_node8,flow_node9,pressure_node2,pressure_node3,pressure_node4,pressure_node5,pressure_node6,pressure_node7,pressure_node8,pressure_node9,volume_node2,volume_node3,volume_node4,volume_node5,volume_node6,volume_node7,volume_node8,volume_node9,x_node2,x_node3,x_node4,x_node5,x_node6,x_node7,x_node8,x_node9,y_node2,y_node3,y_node4,y_node5,y_node6,y_node7,y_node8,y_node9,z_node2,z_node3,z_node4,z_node5,z_node6,z_node7,z_node8,z_node9,leak_node10,leak_node11,leak_node12,leak_node13,leak_node14,leak_x,leak_y,leak_z,weekday_flag,leak_status,is_leak,day_id
62400,17.34,3.5145,3.3,1.5,5.025,17.34,10.525,6.8145,53.922,53.911,53.911,53.91,53.91,53.913,53.911,53.912,173.4,35.145,33.0,15.0,50.25,173.4,105.25,68.145,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
63000,17.34,3.5145,3.3,1.5,5.025,17.34,10.525,6.8145,53.922,53.911,53.911,53.91,53.91,53.913,53.911,53.912,173.4,35.145,33.0,15.0,50.25,173.4,105.25,68.145,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
63600,17.34,3.5145,3.3,1.5,5.025,17.34,10.525,6.8145,53.922,53.911,53.911,53.91,53.91,53.913,53.911,53.912,173.4,35.145,33.0,15.0,50.25,173.4,105.25,68.145,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
64200,17.34,3.5145,3.3,1.5,5.025,17.34,10.525,6.8145,53.922,53.911,53.911,53.91,53.91,53.913,53.911,53.912,173.4,35.145,33.0,15.0,50.25,173.4,105.25,68.145,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
64800,17.84,3.0,4.0,1.4397,5.4,17.84,10.84,7.0,61.047,61.036,61.036,61.035,61.035,61.037,61.035,61.036,178.4,30.0,40.0,14.397,54.0,178.4,108.4,70.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
65400,17.84,3.0,4.0,1.4397,5.4,17.84,10.84,7.0,61.047,61.036,61.036,61.035,61.035,61.037,61.035,61.036,178.4,30.0,40.0,14.397,54.0,178.4,108.4,70.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
66000,17.84,3.0,4.0,1.4397,5.4,17.84,10.84,7.0,61.047,61.036,61.036,61.035,61.035,61.037,61.035,61.036,178.4,30.0,40.0,14.397,54.0,178.4,108.4,70.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
66600,17.84,3.0,4.0,1.4397,5.4,17.84,10.84,7.0,61.047,61.036,61.036,61.035,61.035,61.037,61.035,61.036,178.4,30.0,40.0,14.397,54.0,178.4,108.4,70.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
67200,17.84,3.0,4.0,1.4397,5.4,17.84,10.84,7.0,61.047,61.036,61.036,61.035,61.035,61.037,61.035,61.036,178.4,30.0,40.0,14.397,54.0,178.4,108.4,70.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
67800,17.84,3.0,4.0,1.4397,5.4,17.84,10.84,7.0,61.047,61.036,61.036,61.035,61.035,61.037,61.035,61.036,178.4,30.0,40.0,14.397,54.0,178.4,108.4,70.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
68400,15.293,2.3283,3.7364,1.4068,3.8212,15.293,9.2281,6.0647,55.128,55.119,55.119,55.118,55.118,55.12,55.119,55.12,152.93,23.283,37.364,14.068,38.212,152.93,92.281,60.647,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
69000,15.293,2.3283,3.7364,1.4068,3.8212,15.293,9.2281,6.0647,55.128,55.119,55.119,55.118,55.118,55.12,55.119,55.12,152.93,23.283,37.364,14.068,38.212,152.93,92.281,60.647,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
69600,15.293,2.3283,3.7364,1.4068,3.8212,15.293,9.2281,6.0647,55.128,55.119,55.119,55.118,55.118,55.12,55.119,55.12,152.93,23.283,37.364,14.068,38.212,152.93,92.281,60.647,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
70200,15.293,2.3283,3.7364,1.4068,3.8212,15.293,9.2281,6.0647,55.128,55.119,55.119,55.118,55.118,55.12,55.119,55.12,152.93,23.283,37.364,14.068,38.212,152.93,92.281,60.647,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
70800,15.293,2.3283,3.7364,1.4068,3.8212,15.293,9.2281,6.0647,55.128,55.119,55.119,55.118,55.118,55.12,55.119,55.12,152.93,23.283,37.364,14.068,38.212,152.93,92.281,60.647,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
71400,15.293,2.3283,3.7364,1.4068,3.8212,15.293,9.2281,6.0647,55.128,55.119,55.119,55.118,55.118,55.12,55.119,55.12,152.93,23.283,37.364,14.068,38.212,152.93,92.281,60.647,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
72000,12.2,1.65,3.2,1.35,2.0,12.2,7.35,4.85,46.471,46.466,46.466,46.465,46.465,46.466,46.466,46.466,122.0,16.5,32.0,13.5,20.0,122.0,73.5,48.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
72600,12.2,1.65,3.2,1.35,2.0,12.2,7.35,4.85,46.471,46.466,46.466,46.465,46.465,46.466,46.466,46.466,122.0,16.5,32.0,13.5,20.0,122.0,73.5,48.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
73200,12.2,1.65,3.2,1.35,2.0,12.2,7.35,4.85,46.471,46.466,46.466,46.465,46.465,46.466,46.466,46.466,122.0,16.5,32.0,13.5,20.0,122.0,73.5,48.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,0,0,0,1,0,125,109,0,1,13,1,labelled_data_44
